"NOM_BLOC"	"NUM_CLIENT"	"INDICE"	"DATE_MVT"	"LIBELLE"	"TYPE_PIECE"	"REFERENCE_PIECE"	"REFERENCE_INTERNE"	"DEBIT"	"CREDIT"
"pr_facture"	1863	""	08/07/24	"Facture PRIME"	"PRIME"	"2024 M 1542"	"16530"	1824,38	
"pr_facture"	2473	""	08/07/24	"Facture PRIME"	"PRIME"	"2024 M 1543"	"16531"	2007,248	
"pr_facture"	1888	""	08/07/24	"Facture PRIME"	"PRIME"	"2024 M 1544"	"16532"	2962,784	
"pr_facture"	1610	""	08/07/24	"Facture PRIME"	"PRIME"	"2024 M 1545"	"16533"	10915,856	
"pr_facture"	3374	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1599"	"16587"	6663	
"pr_facture"	3374	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1600"	"16588"	11203	
"pr_facture"	3359	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1601"	"16589"	4941,902	
"pr_facture"	1640	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1603"	"16591"	7270	
"pr_facture"	786	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1604"	"16592"	16038,4	
"pr_facture"	4292	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1605"	"16593"	1818,147	
"pr_facture"	4293	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1606"	"16594"	1461,396	
"pr_facture"	4294	""	12/07/24	"Facture PRIME"	"PRIME"	"2024 M 1607"	"16595"	832,428	
"pr_facture"	4168	""	15/07/24	"Facture PRIME"	"PRIME"	"2024 M 1611"	"16599"	4237,853	
"pr_facture"	2606	""	15/07/24	"Facture PRIME"	"PRIME"	"2024 M 1612"	"16600"	4423	
"pr_facture"	4119	""	15/07/24	"Facture PRIME"	"PRIME"	"2024 M 1613"	"16601"	180,84	
"pr_facture"	4297	""	15/07/24	"Facture PRIME"	"PRIME"	"2024 M 1614"	"16602"	4636,728	
"pr_facture"	748	""	15/07/24	"Facture PRIME"	"PRIME"	"2024 M 1615"	"16603"	202	
"pr_facture"	4298	""	15/07/24	"Facture PRIME"	"PRIME"	"2024 M 1616"	"16604"	2561,995	
"pr_facture"	3667	""	14/03/25	"Facture PRIME"	"PRIME"	"2025 M 748"	"18886"	4704,833	
"pr_facture"	1328	""	14/03/25	"Facture PRIME"	"PRIME"	"2025 M 749"	"18887"	75261,271	
"pr_facture"	1863	""	24/03/25	"Facture PRIME"	"PRIME"	"2025 M 830"	"18968"	3634,735	
"pr_facture"	1328	""	24/03/25	"Facture PRIME"	"PRIME"	"2025 M 834"	"18972"	371681,561	
"pr_facture"	3665	""	24/03/25	"Facture PRIME"	"PRIME"	"2025 M 836"	"18974"	29439,572	
"pr_facture"	4081	""	24/03/25	"Facture PRIME"	"PRIME"	"2025 M 837"	"18975"	133175,525	
"pr_facture"	4610	""	24/03/25	"Facture PRIME"	"PRIME"	"2025 M 838"	"18976"	228,636	
"pr_facture"	4611	""	24/03/25	"Facture PRIME"	"PRIME"	"2025 M 839"	"18977"	307,98	
"pr_facture"	4551	""	27/03/25	"Facture PRIME"	"PRIME"	"2025 M 900"	"19038"	4248,546	
"pr_facture"	4612	""	27/03/25	"Facture PRIME"	"PRIME"	"2025 M 901"	"19039"	1023,42	
"pr_facture"	3050	""	24/10/24	"Facture PRIME"	"PRIME"	"2024 M 2504"	"17492"	573,62	
"pr_facture"	2825	""	24/10/24	"Facture PRIME"	"PRIME"	"2024 M 2505"	"17493"	262,139	
"pr_facture"	2081	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1331"	"19469"	658,2	
"pr_facture"	3944	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1332"	"19470"	6734,2	
"pr_facture"	3262	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1335"	"19473"	484,6	
"pr_facture"	4685	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1345"	"19483"	920,046	
"pr_facture"	2451	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1346"	"19484"	1039,895	
"pr_facture"	687	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1347"	"19485"	728,724	
"pr_facture"	806	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1348"	"19486"	291,318	
"pr_facture"	2883	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1349"	"19487"	557,344	
"pr_facture"	2899	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1350"	"19488"	856,39	
"pr_facture"	2287	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1352"	"19490"	474,646	
"pr_facture"	4231	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1353"	"19491"	685,09	
"pr_facture"	4477	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1354"	"19492"	382,156	
"pr_facture"	4686	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1355"	"19493"	569,336	
"pr_facture"	787	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1356"	"19494"	488,524	
"pr_facture"	2123	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1358"	"19496"	607,56	
"pr_facture"	2127	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1359"	"19497"	443,238	
"pr_facture"	1484	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1360"	"19498"	2062,218	
"pr_facture"	2460	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1361"	"19499"	1351,488	
"pr_facture"	2665	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1362"	"19500"	228,32	
"pr_facture"	2869	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1363"	"19501"	1185,283	
"pr_facture"	2871	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1364"	"19502"	218,46	
"pr_facture"	2014	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1365"	"19503"	377,9	
"pr_facture"	2900	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1366"	"19504"	527,28	
"pr_facture"	2898	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1367"	"19505"	511,984	
"pr_facture"	3382	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1368"	"19506"	367,259	
"pr_facture"	2630	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1369"	"19507"	336,26	
"pr_facture"	3591	""	15/05/25	"Facture PRIME"	"PRIME"	"2025 M 1370"	"19508"	410,281	
"pr_facture"	3108	""	23/11/24	"Facture PRIME"	"PRIME"	"2024 M 2802"	"17790"	584,099	
"pr_facture"	3915	""	23/11/24	"Facture PRIME"	"PRIME"	"2024 M 2803"	"17791"	1375,239	
"pr_facture"	1975	""	23/10/25	"Facture PRIME"	"PRIME"	"2025 M 3008"	"21146"	10008	
"pr_facture"	1575	""	24/10/25	"Facture PRIME"	"PRIME"	"2025 M 3016"	"21154"	7567,652	
"pr_facture"	1233	""	25/10/25	"Facture PRIME"	"PRIME"	"2025 M 3024"	"21162"	30	
"pr_facture"	3464	""	25/10/25	"Facture PRIME"	"PRIME"	"2025 M 3025"	"21163"	23092,627	
"pr_facture"	4931	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3083"	"21221"	466,337	
"pr_facture"	2707	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3084"	"21222"	1309,831	
"pr_facture"	3054	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3085"	"21223"	1335,087	
"pr_facture"	4454	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3086"	"21224"	582,14	
"pr_facture"	4428	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3087"	"21225"	1629,064	
"pr_facture"	3536	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3089"	"21227"	403,745	
"pr_facture"	2631	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3090"	"21228"	381,515	
"pr_facture"	1911	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3091"	"21229"	1073,281	
"pr_facture"	4446	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3092"	"21230"	434,414	
"pr_facture"	3773	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3093"	"21231"	464,373	
"pr_facture"	4204	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3094"	"21232"	1376,498	
"pr_facture"	4205	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3095"	"21233"	432,529	
"pr_facture"	2713	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3096"	"21234"	267,386	
"pr_facture"	4435	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3097"	"21235"	1413,814	
"pr_facture"	2636	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3098"	"21236"	299,339	
"pr_facture"	3767	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3099"	"21237"	2277,479	
"pr_facture"	4195	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3101"	"21239"	324,635	
"pr_facture"	3953	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3102"	"21240"	1095,601	
"pr_facture"	3535	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3103"	"21241"	1161,654	
"pr_facture"	3408	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3104"	"21242"	1384,587	
"pr_facture"	4216	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3105"	"21243"	1084,846	
"pr_facture"	2836	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3106"	"21244"	723,593	
"pr_facture"	2012	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3107"	"21245"	1303,199	
"pr_facture"	4228	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3108"	"21246"	1592,1	
"pr_facture"	4189	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3109"	"21247"	527,045	
"pr_facture"	4932	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3110"	"21248"	36,5	
"pr_facture"	1127	""	29/10/25	"Facture PRIME"	"PRIME"	"2025 M 3113"	"21251"	18812,233	
"pr_facture"	2350	""	30/10/25	"Facture PRIME"	"PRIME"	"2025 M 3114"	"21252"	6700	
"pr_facture"	3271	""	30/10/25	"Facture PRIME"	"PRIME"	"2025 M 3115"	"21253"	2800	
"pr_facture"	2455	""	30/10/25	"Facture PRIME"	"PRIME"	"2025 M 3116"	"21254"	11640	
"pr_facture"	3464	""	30/10/25	"Facture PRIME"	"PRIME"	"2025 M 3117"	"21255"	5488	
"pr_facture"	4175	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 956"	"22990"	5260,08	
"pr_facture"	3229	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 958"	"22992"	3542,612	
"pr_facture"	4167	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 960"	"22994"	1389,983	
"pr_facture"	1030	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 961"	"22995"	4707,994	
"pr_facture"	1066	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 962"	"22996"	6991,112	
"pr_facture"	3274	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 963"	"22997"	684,229	
"pr_facture"	4623	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 964"	"22998"	5480,745	
"pr_facture"	4408	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 965"	"22999"	884,954	
"pr_facture"	2595	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 966"	"23000"	884,912	
"pr_facture"	3939	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 967"	"23001"	358,625	
"pr_facture"	4622	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 968"	"23002"	393,421	
"pr_facture"	4413	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 969"	"23003"	1450,603	
"pr_facture"	3306	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 970"	"23004"	1849,318	
"pr_facture"	4398	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 971"	"23005"	1237,335	
"pr_facture"	4644	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 972"	"23006"	789,162	
"pr_facture"	3922	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 974"	"23008"	839,895	
"pr_facture"	3514	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 975"	"23009"	316,807	
"pr_facture"	2040	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 976"	"23010"	824,986	
"pr_facture"	4223	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 977"	"23011"	714,284	
"pr_facture"	3464	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 978"	"23012"	1078,272	
"pr_facture"	2341	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 979"	"23013"	372,673	
"pr_facture"	4546	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 980"	"23014"	981,342	
"pr_facture"	4297	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 981"	"23015"	545,415	
"pr_facture"	4964	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 983"	"23017"	174,293	
"pr_facture"	4929	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 984"	"23018"	943,737	
"pr_facture"	4300	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 985"	"23019"	3131,139	
"pr_facture"	4913	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 986"	"23020"	382,089	
"pr_facture"	4189	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 987"	"23021"	527,045	
"pr_facture"	5101	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 988"	"23022"	212,74	
"pr_facture"	4139	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 990"	"23024"	1383,922	
"pr_facture"	4165	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 991"	"23025"	1245,131	
"pr_facture"	2738	""	27/03/26	"Facture PRIME"	"PRIME"	"2026 M 994"	"23028"	2340,959	
"pr_facture"	541	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3714"	"21852"	237,08	
"pr_facture"	2053	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3715"	"21853"	584,022	
"pr_facture"	1864	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2330"	"17318"	2373,2	
"pr_facture"	560	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2331"	"17319"	4423	
"pr_facture"	1000	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2332"	"17320"	2431	
"pr_facture"	1855	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2333"	"17321"	1938,36	
"pr_facture"	2063	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2334"	"17322"	2879	
"pr_facture"	2332	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2335"	"17323"	8419	
"pr_facture"	1253	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2336"	"17324"	2443	
"pr_facture"	2407	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2337"	"17325"	5525	
"pr_facture"	2553	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2338"	"17326"	2467	
"pr_facture"	1987	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2339"	"17327"	5313	
"pr_facture"	786	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2340"	"17328"	8419	
"pr_facture"	3369	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2342"	"17330"	1441	
"pr_facture"	2606	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2343"	"17331"	4423	
"pr_facture"	3374	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2344"	"17332"	6663	
"pr_facture"	3546	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2345"	"17333"	1347	
"pr_facture"	1678	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2346"	"17334"	13323	
"pr_facture"	3676	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2347"	"17335"	22103	
"pr_facture"	3968	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2350"	"17338"	769,028	
"pr_facture"	3879	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2351"	"17339"	476,858	
"pr_facture"	1549	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2352"	"17340"	147	
"pr_facture"	2350	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2353"	"17341"	127	
"pr_facture"	4412	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2355"	"17343"	827,499	
"pr_facture"	4413	""	21/10/24	"Facture PRIME"	"PRIME"	"2024 M 2356"	"17344"	1438,843	
"pr_facture"	4290	""	17/06/25	"Facture PRIME"	"PRIME"	"2025 M 1647"	"19785"	288,12	
"pr_facture"	4517	""	17/06/25	"Facture PRIME"	"PRIME"	"2025 M 1649"	"19787"	304,284	
"pr_facture"	4529	""	17/06/25	"Facture PRIME"	"PRIME"	"2025 M 1650"	"19788"	367,496	
"pr_facture"	4617	""	17/06/25	"Facture PRIME"	"PRIME"	"2025 M 1651"	"19789"	72822,4	
"pr_facture"	3189	""	08/01/24	"Facture PRIME"	"PRIME"	"2024 M 38"	"15026"	4063,697	
"pr_facture"	4035	""	08/01/24	"Facture PRIME"	"PRIME"	"2024 M 39"	"15027"	3799,298	
"pr_facture"	3728	""	08/01/24	"Facture PRIME"	"PRIME"	"2024 M 42"	"15030"	7528,438	
"pr_facture"	1057	""	08/01/24	"Facture PRIME"	"PRIME"	"2024 M 44"	"15032"	12099,71	
"pr_facture"	3464	""	08/01/24	"Facture PRIME"	"PRIME"	"2024 M 45"	"15033"	1113,368	
"pr_facture"	4044	""	15/01/24	"Facture PRIME"	"PRIME"	"2024 M 121"	"15109"	759,388	
"pr_facture"	2350	""	15/01/24	"Facture PRIME"	"PRIME"	"2024 M 122"	"15110"	2437,496	
"pr_facture"	4045	""	15/01/24	"Facture PRIME"	"PRIME"	"2024 M 123"	"15111"	2391,565	
"pr_facture"	4046	""	15/01/24	"Facture PRIME"	"PRIME"	"2024 M 124"	"15112"	2041,669	
"pr_facture"	3464	""	15/01/24	"Facture PRIME"	"PRIME"	"2024 M 125"	"15113"	3373,954	
"pr_facture"	4047	""	15/01/24	"Facture PRIME"	"PRIME"	"2024 M 126"	"15114"	1949,096	
"pr_facture"	1676	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 127"	"15115"	15064,104	
"pr_facture"	1648	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 128"	"15116"	62168,986	
"pr_facture"	1888	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 129"	"15117"	1297,716	
"pr_facture"	2402	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 130"	"15118"	157,512	
"pr_facture"	2473	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 131"	"15119"	1974,642	
"pr_facture"	1457	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 132"	"15120"	180301,231	
"pr_facture"	3667	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 133"	"15121"	15331,285	
"pr_facture"	3107	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 134"	"15122"	252	
"pr_facture"	3683	""	16/01/24	"Facture PRIME"	"PRIME"	"2024 M 140"	"15128"	235,564	
"pr_facture"	1289	""	17/01/24	"Facture PRIME"	"PRIME"	"2024 M 141"	"15129"	8743	
"pr_facture"	3567	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2491"	"14581"	2860,679	
"pr_facture"	2785	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2492"	"14582"	2945,19	
"pr_facture"	3583	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2493"	"14583"	4356,874	
"pr_facture"	3383	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2494"	"14584"	4674,72	
"pr_facture"	3580	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2495"	"14585"	3476,921	
"pr_facture"	3561	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2496"	"14586"	905,086	
"pr_facture"	3108	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2497"	"14587"	600,059	
"pr_facture"	3582	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2499"	"14589"	832,507	
"pr_facture"	3594	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2500"	"14590"	4027,073	
"pr_facture"	3129	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2501"	"14591"	2410,823	
"pr_facture"	2583	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2502"	"14592"	812,5	
"pr_facture"	3105	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2503"	"14593"	3205,141	
"pr_facture"	2671	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2504"	"14594"	3284,848	
"pr_facture"	3106	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2517"	"14607"	1768,232	
"pr_facture"	3562	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2518"	"14608"	5099,466	
"pr_facture"	2879	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2519"	"14609"	4058,194	
"pr_facture"	711	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2520"	"14610"	2366,659	
"pr_facture"	3575	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2521"	"14611"	3397,847	
"pr_facture"	3604	""	21/11/23	"Facture PRIME"	"PRIME"	"2023 M 2522"	"14612"	3899,837	
"pr_facture"	685	""	22/11/23	"Facture PRIME"	"PRIME"	"2023 M 2537"	"14627"	196,599	
"pr_facture"	1101	""	28/11/23	"Facture PRIME"	"PRIME"	"2023 M 2553"	"14643"	86,287	
"pr_facture"	3978	""	28/11/23	"Facture PRIME"	"PRIME"	"2023 M 2554"	"14644"	298,68	
"pr_facture"	1081	""	28/11/23	"Facture PRIME"	"PRIME"	"2023 M 2562"	"14652"	4390,936	
"pr_facture"	3665	""	29/11/23	"Facture PRIME"	"PRIME"	"2023 M 2563"	"14653"	81863,66	
"pr_facture"	1493	""	29/11/23	"Facture PRIME"	"PRIME"	"2023 M 2564"	"14654"	624,636	
"pr_facture"	3051	""	29/11/23	"Facture PRIME"	"PRIME"	"2023 M 2565"	"14655"	9540,14	
"pr_facture"	3717	""	29/11/23	"Facture PRIME"	"PRIME"	"2023 M 2566"	"14656"	385,219	
"pr_facture"	3841	""	30/11/23	"Facture PRIME"	"PRIME"	"2023 M 2567"	"14657"	1134,2	
"pr_facture"	3980	""	30/11/23	"Facture PRIME"	"PRIME"	"2023 M 2568"	"14658"	349,762	
"pr_facture"	3150	""	30/11/23	"Facture PRIME"	"PRIME"	"2023 M 2570"	"14660"	127	
"pr_facture"	3150	""	30/11/23	"Facture PRIME"	"PRIME"	"2023 M 2571"	"14661"	127	
"pr_facture"	2637	""	30/11/23	"Facture PRIME"	"PRIME"	"2023 M 2572"	"14662"	1311,028	
"pr_facture"	3138	""	30/11/23	"Facture PRIME"	"PRIME"	"2023 M 2573"	"14663"	105	
"pr_facture"	3093	""	05/12/23	"Facture PRIME"	"PRIME"	"2023 M 2598"	"14688"	4980,056	
"pr_facture"	786	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2152"	"14242"	16038,4	
"pr_facture"	1282	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2153"	"14243"	459,625	
"pr_facture"	1550	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2154"	"14244"	785,804	
"pr_facture"	1565	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2155"	"14245"	1044,991	
"pr_facture"	510	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2157"	"14247"	952,98	
"pr_facture"	1906	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2159"	"14249"	1886,089	
"pr_facture"	3065	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2160"	"14250"	2402,724	
"pr_facture"	2606	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2163"	"14253"	3051,068	
"pr_facture"	3099	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2164"	"14254"	1769,17	
"pr_facture"	1912	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2165"	"14255"	7606	
"pr_facture"	3138	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2166"	"14256"	105	
"pr_facture"	1134	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2167"	"14257"	1320,537	
"pr_facture"	1132	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2168"	"14258"	3416,088	
"pr_facture"	1160	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2169"	"14259"	3374,939	
"pr_facture"	1571	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2170"	"14260"	845,8	
"pr_facture"	1577	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2171"	"14261"	493,972	
"pr_facture"	2247	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2172"	"14262"	836,868	
"pr_facture"	2265	""	13/10/23	"Facture PRIME"	"PRIME"	"2023 M 2173"	"14263"	429,142	
"pr_facture"	735	""	10/05/24	"Facture PRIME"	"PRIME"	"2024 M 1110"	"16098"	60	
"pr_facture"	4207	""	10/05/24	"Facture PRIME"	"PRIME"	"2024 M 1111"	"16099"	814,507	
"pr_facture"	4208	""	10/05/24	"Facture PRIME"	"PRIME"	"2024 M 1112"	"16100"	362,242	
"pr_facture"	2350	""	10/05/24	"Facture PRIME"	"PRIME"	"2024 M 1113"	"16101"	2555,936	
"pr_facture"	1987	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1115"	"16103"	13578,972	
"pr_facture"	2332	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1116"	"16104"	8155,042	
"pr_facture"	1336	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1117"	"16105"	950,136	
"pr_facture"	4209	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1118"	"16106"	20003	
"pr_facture"	4210	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1119"	"16107"	3455,256	
"pr_facture"	4211	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1120"	"16108"	1700,037	
"pr_facture"	2717	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1121"	"16109"	359,178	
"pr_facture"	2350	""	13/05/24	"Facture PRIME"	"PRIME"	"2024 M 1122"	"16110"	1869,705	
"pr_facture"	3944	""	14/05/24	"Facture PRIME"	"PRIME"	"2024 M 1124"	"16112"	3130,137	
"pr_facture"	4073	""	15/05/24	"Facture PRIME"	"PRIME"	"2024 M 1126"	"16114"	1063,8	
"pr_facture"	1289	""	15/05/24	"Facture PRIME"	"PRIME"	"2024 M 1127"	"16115"	29360,518	
"pr_facture"	3228	""	15/05/24	"Facture PRIME"	"PRIME"	"2024 M 1130"	"16118"	61,724	
"pr_facture"	2349	""	31/01/25	"Facture PRIME"	"PRIME"	"2025 M 399"	"18537"	1294,278	
"pr_facture"	4535	""	31/01/25	"Facture PRIME"	"PRIME"	"2025 M 400"	"18538"	253,154	
"pr_facture"	1128	""	03/02/25	"Facture PRIME"	"PRIME"	"2025 M 403"	"18541"	2714,52	
"pr_facture"	4537	""	03/02/25	"Facture PRIME"	"PRIME"	"2025 M 404"	"18542"	1123,208	
